,X,Y,Z,Roll,Pitch,Yaw,WPX,WPY,WPZ,TTE
0,0.2268267124891281,-0.0031497380696237087,29.986032485961914,0.004590734373778105,0.37117999792099,-0.00273429648950696,164.01467895507812,-0.019177723675966263,30.0,0.0
1,1.3209041357040405,-0.04518431797623634,29.948057174682617,0.003555639646947384,0.39079537987709045,-0.011612427420914173,164.01467895507812,-0.019177723675966263,30.0,0.0
2,3.3596255779266357,-0.1623997539281845,29.920963287353516,0.007738073356449604,0.38327425718307495,-0.0016297001857310534,164.01467895507812,-0.019177723675966263,30.0,0.0
3,6.252723693847656,-0.24417240917682648,29.900671005249023,-0.024704404175281525,0.2791908085346222,0.0006115211290307343,164.01467895507812,-0.019177723675966263,30.0,0.0
4,9.633031845092773,-0.229383185505867,29.913604736328125,0.0090928440913558,0.14919227361679077,-0.004542185924947262,164.01467895507812,-0.019177723675966263,30.0,0.0
5,13.093323707580566,-0.25037670135498047,29.925357818603516,-0.05015583336353302,0.11167509853839874,-0.010400678031146526,164.01467895507812,-0.019177723675966263,30.0,0.0
6,16.549583435058594,-0.2161460816860199,29.932777404785156,0.02259737253189087,0.10806053876876831,0.0021146885119378567,164.01467895507812,-0.019177723675966263,30.0,0.0
7,20.019248962402344,-0.1833970546722412,29.93138885498047,-0.0044693718664348125,0.10064945369958878,-0.0013777075801044703,164.01467895507812,-0.019177723675966263,30.0,0.0
8,23.489538192749023,-0.17926114797592163,29.92839241027832,-0.009485878050327301,0.1031845211982727,-0.013462879694998264,164.01467895507812,-0.019177723675966263,30.0,0.0
9,26.95478057861328,-0.17858681082725525,29.92702293395996,0.017513444647192955,0.1111869290471077,0.008319350890815258,164.01467895507812,-0.019177723675966263,30.0,0.0
10,30.42233657836914,-0.1457684189081192,29.919593811035156,-0.014904029667377472,0.11736296117305756,0.0009739301167428493,164.01467895507812,-0.019177723675966263,30.0,0.0
11,33.907318115234375,-0.09756018966436386,29.898073196411133,0.030893273651599884,0.1012541726231575,0.002212394727393985,164.01467895507812,-0.019177723675966263,30.0,0.0
12,37.37898254394531,-0.0917465016245842,29.890512466430664,-0.01182381808757782,0.09913843125104904,0.001211147871799767,164.01467895507812,-0.019177723675966263,30.0,0.0
13,40.835323333740234,-0.09129928052425385,29.8858642578125,-0.06477053463459015,0.11223788559436798,-0.01541588082909584,164.01467895507812,-0.019177723675966263,30.0,0.0
14,44.2971076965332,-0.04554183408617973,29.896310806274414,0.0005305495578795671,0.10529772937297821,0.0013994504697620869,164.01467895507812,-0.019177723675966263,30.0,0.0
15,47.763755798339844,-0.01710214652121067,29.921873092651367,-0.015244824811816216,0.11809513717889786,-0.005247168708592653,164.01467895507812,-0.019177723675966263,30.0,0.0
16,51.23851776123047,0.0010471331188455224,29.91536521911621,0.026348819956183434,0.10918311774730682,0.0008256729925051332,164.01467895507812,-0.019177723675966263,30.0,0.0
17,54.72418975830078,0.013887029141187668,29.895755767822266,0.008098053745925426,0.10543064773082733,-0.001186611596494913,164.01467895507812,-0.019177723675966263,30.0,0.0
18,58.206146240234375,0.0030020244885236025,29.8878173828125,0.03448934108018875,0.0982595682144165,0.006461003795266151,164.01467895507812,-0.019177723675966263,30.0,0.0
19,61.6723747253418,-0.006191730499267578,29.87959098815918,-0.03632957488298416,0.11855394393205643,0.001981846522539854,164.01467895507812,-0.019177723675966263,30.0,0.0
20,65.1611099243164,-0.004496247507631779,29.8572998046875,-0.016715900972485542,0.1001419648528099,-0.004063705448061228,164.01467895507812,-0.019177723675966263,30.0,0.0
21,68.6463851928711,0.00961273442953825,29.858142852783203,-0.002274554455652833,0.11185882240533829,-0.003358375746756792,164.01467895507812,-0.019177723675966263,30.0,0.0
22,72.12200164794922,0.03349566459655762,29.856826782226562,0.017857873812317848,0.10775037854909897,0.0028075589798390865,164.01467895507812,-0.019177723675966263,30.0,0.0
23,75.60130310058594,0.05251605063676834,29.85310173034668,0.009977363981306553,0.12189174443483353,-0.008734989911317825,164.01467895507812,-0.019177723675966263,30.0,0.0
24,79.0809555053711,0.030486565083265305,29.845359802246094,0.004761540796607733,0.10480839014053345,0.0010142454411834478,164.01467895507812,-0.019177723675966263,30.0,0.0
25,82.55635833740234,0.02584134042263031,29.84723663330078,-0.003449863288551569,0.10742290318012238,0.0015241781948134303,164.01467895507812,-0.019177723675966263,30.0,0.0
26,86.03118133544922,0.04173021763563156,29.838327407836914,-0.022346913814544678,0.11181022971868515,-0.008575689047574997,164.01467895507812,-0.019177723675966263,30.0,0.0
27,89.51339721679688,0.04977397993206978,29.842897415161133,-0.003920986317098141,0.10706505924463272,0.0004888038383796811,164.01467895507812,-0.019177723675966263,30.0,0.0
28,92.9992446899414,0.046021826565265656,29.84537124633789,-0.0223712008446455,0.1129147931933403,0.0003054203698411584,164.01467895507812,-0.019177723675966263,30.0,0.0
29,96.4827880859375,0.07713332027196884,29.84916114807129,0.032938431948423386,0.12284056842327118,0.002083410508930683,164.01467895507812,-0.019177723675966263,30.0,0.0
30,99.97322082519531,0.05729138106107712,29.853261947631836,-0.019044987857341766,0.11444059014320374,-0.010999806225299835,164.01467895507812,-0.019177723675966263,30.0,0.0
31,103.45919799804688,0.05267483741044998,29.848573684692383,0.004833226092159748,0.11311258375644684,-0.003675412852317095,164.01467895507812,-0.019177723675966263,30.0,0.0
32,106.9434814453125,0.08653604239225388,29.856904983520508,0.003805074840784073,0.11706366389989853,0.002848591422662139,164.01467895507812,-0.019177723675966263,30.0,0.0
