0.000000,0.000000,104.574600,22.059998,0.000000,0.000000
0.000000,0.000000,104.574600,0.782032,-0.083910,-0.123610
0.000000,0.000000,104.574608,0.027912,-0.147030,-0.231632
0.000000,0.000000,104.574600,-0.281462,-0.053955,-0.115367
0.000000,0.000000,104.574600,-0.651802,-0.089279,-0.361949
0.000000,0.000000,104.574600,-0.450972,0.023956,-0.290610
0.000000,0.000000,104.574600,-0.546006,0.185688,0.311367
0.000000,0.000000,104.574608,-0.528152,0.127823,0.189714
0.000000,0.000000,104.574608,-0.494102,-0.060667,-0.058343
0.000000,0.000000,104.574600,-0.548162,-0.084167,0.377479
0.000000,0.000000,104.606415,-0.507767,-0.041302,-0.158806
0.000000,0.000000,104.606415,-0.593868,0.079060,-0.182632
0.000000,0.000000,104.606415,-0.536351,0.195915,-0.153254
0.000000,0.000000,104.606415,-0.335937,-0.151573,0.140246
0.000000,0.000000,104.606415,-0.475677,-0.174322,0.214524
0.000000,0.000000,104.606415,-0.467544,0.000746,0.141808
0.000000,0.000000,104.606415,-0.449004,-0.091465,0.273033
0.000000,0.000000,104.606415,-0.521083,-0.040487,0.019310
0.000000,0.000000,104.606415,-0.410562,0.004574,-0.105252
0.000000,0.000000,104.606415,-0.356986,0.052763,0.032441
0.000000,0.000000,104.816559,-0.245062,0.231039,-0.085302
0.000000,0.000000,104.816559,-0.365679,0.040026,-0.102149
0.000000,0.000000,104.816551,-0.337207,0.054350,0.044540
0.000000,0.000000,104.816559,-0.271486,0.047287,0.102829
0.000000,0.000000,104.816559,-0.451950,-0.033588,0.214065
0.000000,0.000000,104.816559,-0.325137,0.091076,-0.000506
0.000000,0.000000,104.816559,-0.351556,-0.010489,-0.108672
0.000000,0.000000,104.816559,-0.388890,-0.168148,-0.068256
0.000000,0.000000,104.816551,-0.131880,-0.125660,0.174547
0.000000,0.000000,104.816559,-0.196880,0.004551,-0.134104
0.000000,0.000000,105.223122,-0.426891,0.198372,0.114167
0.000000,0.000000,105.223129,-0.348597,0.071871,0.305222
0.000000,0.000000,105.223122,-0.282714,0.002726,0.085467
0.000000,0.000000,105.223114,-0.400445,0.071821,0.361960
0.000000,0.000000,105.223129,-0.205583,0.076038,0.090189
0.000000,0.000000,105.223129,-0.138235,0.059187,0.254186
0.000000,0.000000,105.223129,-0.207828,-0.086756,-0.106325
0.000000,0.000000,105.223122,-0.404743,-0.171297,-0.206817
0.000000,0.000000,105.223129,-0.118727,0.064560,0.262554
0.000000,0.000000,105.223122,-0.402205,-0.004141,0.228981
0.000000,0.000000,105.822449,-0.316261,0.426338,-0.261484
