,X,Y,Z,Roll,Pitch,Yaw,WPX,WPY,WPZ,TTE,Wind X,Wind Y
0,0.23554450273513794,-0.004048431292176247,29.98503875732422,-0.008896950632333755,0.3789230287075043,0.002587012480944395,164.01467895507812,-0.019177723675966263,30.0,0.0,0.00510752247646451,0.021247221156954765
1,1.3532330989837646,-0.04622488096356392,29.94499969482422,0.0027551038656383753,0.3936280310153961,-0.008886626921594143,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.010136233642697334,-0.05440272390842438
2,3.4453775882720947,-0.17162586748600006,29.90686798095703,-0.010176076553761959,0.3976609706878662,-0.00045859580859541893,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.020533740520477295,-0.16382218897342682
3,6.417006969451904,-0.27327924966812134,29.888916015625,-0.03303893655538559,0.25531652569770813,0.006439774297177792,164.01467895507812,-0.019177723675966263,30.0,0.0,0.04680202156305313,-0.21309466660022736
4,9.819489479064941,-0.2748120129108429,29.894262313842773,0.03279190510511398,0.13375674188137054,0.009852521121501923,164.01467895507812,-0.019177723675966263,30.0,0.0,0.034813687205314636,-0.20565246045589447
5,13.272211074829102,-0.2568070888519287,29.904909133911133,-0.009001528844237328,0.1076163575053215,-0.005385958589613438,164.01467895507812,-0.019177723675966263,30.0,0.0,0.0374777615070343,-0.0592879056930542
6,16.721799850463867,-0.23970068991184235,29.918638229370117,0.014842222444713116,0.11204217374324799,-0.001793606556020677,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.023358633741736412,-0.06497985124588013
7,20.179500579833984,-0.25279513001441956,29.929340362548828,-0.038831621408462524,0.10603366047143936,-0.006959122139960527,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.00107163330540061,0.03464667499065399
8,23.63568687438965,-0.223346546292305,29.940095901489258,0.017597530037164688,0.11053995788097382,0.0068812184035778046,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.04407019913196564,0.021544700488448143
9,27.094070434570312,-0.18945811688899994,29.95323944091797,0.016870897263288498,0.12052462249994278,0.004969589877873659,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.04488988593220711,-0.00026669041835702956
10,30.556867599487305,-0.18484480679035187,29.953109741210938,-0.005124724004417658,0.1103176474571228,-0.0031679440289735794,164.01467895507812,-0.019177723675966263,30.0,0.0,0.012965260073542595,0.06833627820014954
11,34.031864166259766,-0.15774762630462646,29.941455841064453,0.001357316505163908,0.10045105963945389,-0.001911422936245799,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.04001148045063019,0.1591467559337616
12,37.497074127197266,-0.10200278460979462,29.949390411376953,0.034016065299510956,0.12510286271572113,0.006598351057618856,164.01467895507812,-0.019177723675966263,30.0,0.0,0.021103136241436005,0.30689823627471924
13,40.96533203125,-0.10730072110891342,29.944908142089844,-0.028004059568047523,0.11218822002410889,-0.009535973891615868,164.01467895507812,-0.019177723675966263,30.0,0.0,0.002665527630597353,0.2198343425989151
14,44.43732452392578,-0.10807216167449951,29.93147087097168,-0.029663927853107452,0.10940710455179214,-0.004787025041878223,164.01467895507812,-0.019177723675966263,30.0,0.0,0.007706318981945515,0.1007586196064949
15,47.92588424682617,-0.059967704117298126,29.9102783203125,0.006346456706523895,0.10700821131467819,-0.0008838912472128868,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.04656658694148064,0.11800233274698257
16,51.40599060058594,-0.03693229332566261,29.899778366088867,-0.01277113240212202,0.11651076376438141,-0.0036991043016314507,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.04534824937582016,0.0774625837802887
17,54.87910461425781,-0.02277814783155918,29.886566162109375,-0.02370264008641243,0.11511209607124329,-0.0038908657152205706,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.04881003871560097,0.1609422117471695
18,58.349578857421875,-0.0007843271596357226,29.8984375,-0.019579460844397545,0.12841567397117615,-0.008665286935865879,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.006543508730828762,0.15817657113075256
19,61.83774948120117,0.02132984809577465,29.8823299407959,-0.005833505652844906,0.11607875674962997,-0.004037726670503616,164.01467895507812,-0.019177723675966263,30.0,0.0,-0.03457283228635788,0.10283159464597702
20,65.32876586914062,0.05321504920721054,29.867490768432617,0.0032002562656998634,0.11173377931118011,-0.0013728041667491198,164.01467895507812,-0.019177723675966263,30.0,0.0,0.0026185286697000265,0.11943946033716202
21,68.81009674072266,0.07228022068738937,29.859773635864258,0.023547960445284843,0.10668845474720001,0.0057903919368982315,164.01467895507812,-0.019177723675966263,30.0,0.0,0.05624546483159065,0.10428833216428757
22,72.27777099609375,0.06615567207336426,29.861217498779297,0.012694298289716244,0.113242506980896,-0.0020491573959589005,164.01467895507812,-0.019177723675966263,30.0,0.0,0.03922411426901817,0.15351371467113495
23,75.74459838867188,0.03953389823436737,29.85297393798828,-0.023609494790434837,0.11420398950576782,-0.0007969221333041787,164.01467895507812,-0.019177723675966263,30.0,0.0,0.07002294808626175,0.1104985773563385
24,79.22509765625,0.05074586346745491,29.854427337646484,-0.004610981326550245,0.1216762587428093,-0.0031865297351032495,164.01467895507812,-0.019177723675966263,30.0,0.0,0.06079660728573799,0.07723468542098999
25,82.71556091308594,0.05986424535512924,29.850868225097656,-0.015114985406398773,0.11545176059007645,-0.0032018949277698994,164.01467895507812,-0.019177723675966263,30.0,0.0,0.12013022601604462,-0.06185905635356903
26,86.21522521972656,0.07834857702255249,29.83477020263672,0.007119986694306135,0.10221496969461441,0.0028235260397195816,164.01467895507812,-0.019177723675966263,30.0,0.0,0.03564677760004997,-0.16464678943157196
