,Agent,Changes,Total TTE,Mean TTE,Completed Mission,Reward,Time Outside Corridor
75,Full Agent,1,1378.5530369482053,2.515607731657309,True,6251.7856,30.0
76,Full Agent,1,1482.9747757527239,2.851874568755238,True,5224.0845,22.5
77,Full Agent,1,1294.043372786945,2.464844519594181,True,7055.3823,19.5
78,Full Agent,1,1042.3500882627916,2.0279184596552366,True,9526.501,0.0
79,Full Agent,1,1010.043270673021,1.9804770013196489,True,9821.188,0.0
80,Full Agent,1,951.1333358579411,1.8540610835437448,True,10407.109,0.0
81,Full Agent,1,1350.0260816052905,2.5281387295979223,True,6499.283,8.0
82,Full Agent,1,1038.1596092154432,2.055761602406818,True,9534.145,3.5
83,Full Agent,1,1132.9561783378558,2.225847108718774,True,8625.385,2.0
84,Full Agent,1,1007.1116887222107,1.9747288014160995,True,9883.601,0.0
85,Full Agent,1,1789.1227526883501,3.294885364066943,True,2164.9824,84.0
86,Full Agent,1,1565.4460239522766,2.88827679695992,True,4401.7686,47.5
87,Full Agent,1,1307.6454696564529,2.457980206121152,True,6889.6074,20.5
88,Full Agent,1,1069.1084272740595,2.121246879512023,True,9248.76,3.5
89,Full Agent,1,1060.1768852084801,2.0506322731305224,True,9344.4795,0.0
90,Full Agent,1,1220.5653007908081,2.3746406630171366,True,7727.8657,9.0
91,Full Agent,1,1020.8882067382217,2.0135862065842636,True,9719.515,3.5
92,Full Agent,1,1280.5032423855826,2.4437084778350813,True,7178.2324,10.5
93,Full Agent,1,1218.078644318803,2.320149798702482,True,7801.8315,5.0
94,Full Agent,1,1738.73857998232,3.0774134158979116,False,-9850.027,45.0
95,Full Agent,1,1882.289114578683,3.1529130897465376,False,-8862.938,80.0
96,Full Agent,1,1082.2815002722914,2.113831055219319,True,9088.995,3.5
97,Full Agent,1,3175.847579594657,5.466174835791148,True,-11651.094,45.0
98,Full Agent,1,1156.2279956114667,2.2235153761758975,True,8384.643,9.5
99,Full Agent,1,1249.0061096500185,2.406562831695604,True,7438.2573,9.0
