3471.4,3471.4,3471.4,3471.4,3471.4,3471.4,3471.4,3471.4
3477,3477,3477,3477,3477,3477,3477,3477
3266.9,3068.3,3919.2,3670.7,3670.7,3919.2,3068.3,3266.9
3218.9,2826.6,4008.6,3711.9,3711.9,4008.6,2826.6,3218.9
3248.8,2879.8,3948,3685.5,3685.5,3948,2879.8,3248.8
3311.4,3044.7,3826.3,3630.8,3630.8,3826.3,3044.7,3311.4
3377.9,3221.3,3694,3571.5,3571.5,3694,3221.3,3377.9
3434.1,3366.3,3575.3,3520,3520,3575.3,3366.3,3434.1
3475.4,3469.2,3483.1,3480.4,3480.4,3483.1,3469.2,3475.4
3502.3,3535.6,3418.7,3453.4,3453.4,3418.7,3535.6,3502.3
3518.5,3573.9,3378.8,3437.7,3437.7,3378.8,3573.9,3518.5
3526.3,3592.4,3358.2,3429.4,3429.4,3358.2,3592.4,3526.3
3528.6,3598.8,3351,3426.3,3426.3,3351,3598.8,3528.6
3528.5,3597.1,3352.4,3426.8,3426.8,3352.4,3597.1,3528.5
3536.4,3601.6,3369.8,3440.3,3440.3,3369.8,3601.6,3536.4
3535.7,3596.4,3380.5,3445.8,3445.8,3380.5,3596.4,3535.7
3532.5,3589.3,3389.6,3450,3450,3389.6,3589.3,3532.5
3529.9,3582.3,3397.8,3453.4,3453.4,3397.8,3582.3,3529.9
3527,3575.3,3404.5,3456,3456,3404.5,3575.3,3527
3524.5,3569.6,3410.9,3459,3459,3410.9,3569.6,3524.5
3522.1,3564.1,3417.3,3461.5,3461.5,3417.3,3564.1,3522.1
3530.2,3569.6,3433.3,3474.2,3474.2,3433.3,3569.6,3530.2
3530.7,3567.1,3440.5,3478.3,3478.3,3440.5,3567.1,3530.7
3529.6,3563.6,3445.2,3480.4,3480.4,3445.2,3563.6,3529.6
3528.1,3560.4,3448.7,3482.1,3482.1,3448.7,3560.4,3528.1
3526.6,3557.3,3452.5,3483.6,3483.6,3452.5,3557.3,3526.6
3536,3564.5,3466.1,3495.6,3495.6,3466.1,3564.5,3536
3536.8,3563.6,3471.6,3498.8,3498.8,3471.6,3563.6,3536.8
3536.4,3561,3475.3,3500.7,3500.7,3475.3,3561,3536.4
3535.7,3558.6,3477.9,3501.7,3501.7,3477.9,3558.6,3535.7
3544.6,3566.6,3491.3,3513.5,3513.5,3491.3,3566.6,3544.6
3546,3566.5,3496,3516.7,3516.7,3496,3566.5,3546
3545.6,3564.6,3498.3,3518,3518,3498.3,3564.6,3545.6
3545,3563,3500.6,3518.9,3518.9,3500.6,3563,3545
3544.2,3560.9,3502.3,3519.7,3519.7,3502.3,3560.9,3544.2
3556.8,3572,3517.3,3533.9,3532.7,3516.7,3571.4,3555
3558.9,3573.1,3521.8,3537.6,3535.5,3521.1,3572.4,3556.7
3558.8,3572.1,3524,3539,3537.3,3523.2,3571.4,3557.1
3558.1,3570.7,3525.7,3539.3,3538.3,3524.9,3570,3556.5
3567.7,3578.9,3537.6,3549.7,3549.5,3536.8,3579.4,3566.8
3569.2,3579.5,3541.4,3551.9,3553.1,3540.6,3580.8,3568.4
3568.9,3578.4,3542.8,3552.4,3554.5,3542.1,3580.5,3568.7
3568.2,3576.9,3544.4,3552.5,3555.4,3543,3579.8,3568.2
3568.1,3576,3545.3,3552.5,3556.2,3543.8,3579,3567.4
3567.4,3574.6,3546.7,3552.5,3557,3545.2,3578.3,3567.3
